AGE,YOJ,INCOME,TRAVTIME,CAR_USE,BLUEBOOK,CAR_TYPE,RED_CAR,MVR_PTS,CAR_AGE,URBANICITY,RISK_VALUE
43.0,8.0,60860.0,40,Commercial,18240.0,Minivan,yes,0,9.0,Highly Urban/ Urban,8
38.0,9.0,19122.0,40,Commercial,5300.0,Pickup,yes,0,1.0,Highly Urban/ Urban,6
69.0,18.0,16122.0,71,Private,24500.0,Sports Car,no,0,19.0,Highly Urban/ Urban,9
41.0,11.0,29936.0,5,Commercial,30540.0,Panel Truck,no,2,14.0,Highly Urban/ Urban,5
27.0,12.0,0.0,16,Commercial,14900.0,SUV,no,4,8.0,Highly Urban/ Urban,6
49.0,0.0,0.0,16,Commercial,8820.0,Pickup,no,2,9.0,Highly Urban/ Urban,6
47.0,11.0,127129.0,15,Commercial,18910.0,Van,yes,0,5.0,Highly Urban/ Urban,6
38.0,12.0,69618.0,36,Private,7510.0,SUV,no,0,13.0,Highly Urban/ Urban,4
49.0,7.0,28123.0,83,Private,7410.0,SUV,no,0,8.0,Highly Rural/ Rural,6
46.0,8.0,30111.0,28,Private,3910.0,Minivan,yes,1,1.0,Highly Urban/ Urban,5
52.0,10.0,33933.0,25,Commercial,11630.0,Pickup,yes,1,6.0,Highly Urban/ Urban,7
50.0,12.0,41656.0,26,Private,10670.0,Minivan,no,0,1.0,Highly Rural/ Rural,4
48.0,13.0,14522.0,29,Private,14940.0,Minivan,no,8,9.0,Highly Rural/ Rural,6
33.0,7.0,85030.0,24,Private,23220.0,SUV,no,2,1.0,Highly Urban/ Urban,5
55.0,13.0,35594.0,43,Private,19760.0,Pickup,no,1,7.0,Highly Urban/ Urban,6
54.0,12.0,52722.0,55,Private,12170.0,Minivan,yes,0,1.0,Highly Urban/ Urban,6
56.0,12.0,184068.0,31,Commercial,27560.0,Panel Truck,no,2,13.0,Highly Urban/ Urban,6
47.0,10.0,42474.0,31,Private,13790.0,SUV,no,3,19.0,Highly Urban/ Urban,7
53.0,12.0,51435.0,33,Commercial,29260.0,Panel Truck,yes,3,1.0,Highly Urban/ Urban,6
33.0,9.0,26177.0,33,Commercial,6780.0,Pickup,no,5,7.0,Highly Urban/ Urban,6
42.0,11.0,44955.0,30,Private,18790.0,Minivan,yes,2,7.0,Highly Urban/ Urban,6
49.0,8.0,70135.0,17,Private,8510.0,SUV,no,4,10.0,Highly Urban/ Urban,5
31.0,11.0,17398.0,26,Private,8550.0,SUV,no,0,1.0,Highly Rural/ Rural,3
55.0,7.0,72085.0,5,Private,20040.0,Van,yes,0,1.0,Highly Urban/ Urban,6
47.0,14.0,85183.0,40,Commercial,34380.0,Van,no,2,14.0,Highly Urban/ Urban,6
61.0,14.0,36611.0,28,Private,8380.0,SUV,yes,1,1.0,Highly Urban/ Urban,5
48.0,8.0,113910.0,34,Private,11010.0,SUV,no,1,15.0,Highly Urban/ Urban,6
30.0,10.0,69357.0,33,Commercial,11440.0,Sports Car,no,0,8.0,Highly Urban/ Urban,7
61.0,12.0,179536.0,45,Private,7600.0,SUV,no,0,19.0,Highly Urban/ Urban,8
38.0,11.0,0.0,49,Private,22280.0,Van,yes,0,15.0,Highly Urban/ Urban,4
47.0,7.0,97611.0,12,Private,15960.0,SUV,no,0,1.0,Highly Urban/ Urban,6
32.0,13.0,54464.0,34,Private,10150.0,SUV,no,0,7.0,Highly Urban/ Urban,6
43.0,17.0,32505.0,29,Commercial,3750.0,Sports Car,no,11,1.0,Highly Urban/ Urban,7
43.0,5.0,263.0,26,Private,16170.0,Minivan,yes,0,1.0,Highly Urban/ Urban,6
45.0,9.0,24178.0,67,Private,19100.0,SUV,no,2,1.0,Highly Urban/ Urban,6
50.0,16.0,90015.0,49,Private,15500.0,Minivan,no,0,15.0,Highly Urban/ Urban,5
40.0,0.0,0.0,70,Commercial,5500.0,Sports Car,no,5,11.0,Highly Rural/ Rural,5
53.0,12.0,58108.0,14,Private,6800.0,Pickup,yes,0,13.0,Highly Urban/ Urban,5
48.0,13.0,208667.0,31,Commercial,24880.0,Panel Truck,no,3,6.0,Highly Urban/ Urban,7
55.0,17.0,83076.0,31,Private,13000.0,Minivan,no,6,1.0,Highly Urban/ Urban,5
51.0,12.0,81284.0,26,Private,26860.0,Minivan,yes,0,16.0,Highly Urban/ Urban,7
56.0,11.0,0.0,46,Private,22460.0,SUV,no,0,13.0,Highly Urban/ Urban,5
53.0,13.0,44405.0,24,Private,11240.0,Sports Car,no,5,5.0,Highly Urban/ Urban,6
37.0,12.0,0.0,41,Commercial,24380.0,SUV,no,1,1.0,Highly Rural/ Rural,5
61.0,14.0,62706.0,45,Private,13870.0,Sports Car,no,4,12.0,Highly Urban/ Urban,7
36.0,0.0,0.0,35,Private,1500.0,SUV,no,0,12.0,Highly Urban/ Urban,3
37.0,0.0,0.0,35,Private,5390.0,SUV,no,4,1.0,Highly Urban/ Urban,4
42.0,14.0,34084.0,38,Private,4910.0,Pickup,no,1,1.0,Highly Urban/ Urban,5
28.0,0.0,0.0,33,Commercial,3830.0,Minivan,yes,0,12.0,Highly Urban/ Urban,4
41.0,15.0,97285.0,44,Commercial,20380.0,Van,no,3,11.0,Highly Rural/ Rural,5
45.0,12.0,67633.0,29,Private,6000.0,Sports Car,no,3,10.0,Highly Urban/ Urban,5
52.0,11.0,137357.0,11,Private,17750.0,Minivan,no,0,18.0,Highly Urban/ Urban,7
51.0,12.0,0.0,29,Commercial,44590.0,Panel Truck,no,5,9.0,Highly Urban/ Urban,7
38.0,6.0,83053.0,29,Private,20120.0,SUV,no,3,7.0,Highly Urban/ Urban,6
35.0,9.0,55424.0,64,Private,16260.0,SUV,no,0,4.0,Highly Urban/ Urban,6
44.0,12.0,47543.0,19,Commercial,20380.0,Van,no,3,1.0,Highly Urban/ Urban,5
52.0,11.0,35681.0,28,Commercial,15210.0,SUV,no,1,6.0,Highly Urban/ Urban,6
54.0,16.0,49268.0,20,Private,20570.0,Minivan,no,5,12.0,Highly Urban/ Urban,4
37.0,12.0,58561.0,15,Private,5590.0,Minivan,yes,3,20.0,Highly Urban/ Urban,6
61.0,14.0,59690.0,44,Private,13570.0,Sports Car,no,0,14.0,Highly Urban/ Urban,6
54.0,15.0,103598.0,16,Private,34170.0,Pickup,no,2,21.0,Highly Urban/ Urban,8
42.0,12.0,106194.0,33,Commercial,18760.0,Pickup,no,0,8.0,Highly Urban/ Urban,7
51.0,7.0,63265.0,37,Private,17890.0,Minivan,no,0,1.0,Highly Rural/ Rural,5
39.0,9.0,54960.0,5,Commercial,10450.0,Pickup,no,2,5.0,Highly Urban/ Urban,6
49.0,11.0,0.0,26,Private,10150.0,SUV,no,0,20.0,Highly Urban/ Urban,6
49.0,11.0,60079.0,33,Private,17310.0,Minivan,no,3,5.0,Highly Urban/ Urban,5
35.0,12.0,31616.0,47,Private,14430.0,SUV,no,0,7.0,Highly Rural/ Rural,5
46.0,10.0,140919.0,49,Private,22700.0,Minivan,no,2,10.0,Highly Rural/ Rural,5
35.0,7.0,50872.0,46,Commercial,14980.0,SUV,no,0,4.0,Highly Urban/ Urban,6
53.0,13.0,114845.0,54,Commercial,24930.0,Pickup,no,0,7.0,Highly Urban/ Urban,8
51.0,0.0,0.0,34,Commercial,26580.0,Panel Truck,yes,0,1.0,Highly Urban/ Urban,6
53.0,12.0,35168.0,41,Private,11250.0,Pickup,yes,0,1.0,Highly Urban/ Urban,6
57.0,6.0,79670.0,5,Commercial,9470.0,Pickup,yes,2,1.0,Highly Urban/ Urban,7
54.0,12.0,35638.0,34,Private,12340.0,Sports Car,no,0,10.0,Highly Urban/ Urban,5
54.0,6.0,52409.0,40,Private,12140.0,Pickup,yes,2,7.0,Highly Urban/ Urban,8
36.0,10.0,39019.0,46,Private,14420.0,SUV,no,0,1.0,Highly Urban/ Urban,5
48.0,8.0,81389.0,48,Private,14440.0,SUV,no,0,11.0,Highly Urban/ Urban,6
48.0,12.0,118753.0,47,Private,13380.0,Minivan,yes,0,1.0,Highly Urban/ Urban,6
52.0,14.0,94022.0,13,Private,23260.0,Sports Car,no,4,15.0,Highly Urban/ Urban,6
64.0,12.0,12291.0,33,Private,15280.0,SUV,no,2,3.0,Highly Urban/ Urban,5
46.0,10.0,189106.0,5,Private,6100.0,SUV,no,1,12.0,Highly Urban/ Urban,5
32.0,14.0,57511.0,39,Commercial,1500.0,Minivan,no,3,1.0,Highly Rural/ Rural,4
36.0,11.0,907.0,43,Private,8160.0,Pickup,no,4,5.0,Highly Urban/ Urban,5
66.0,11.0,182270.0,9,Private,35810.0,Sports Car,no,1,17.0,Highly Urban/ Urban,9
40.0,10.0,78188.0,42,Commercial,40860.0,Pickup,no,0,9.0,Highly Urban/ Urban,8
53.0,11.0,55861.0,12,Private,1500.0,Minivan,yes,0,7.0,Highly Urban/ Urban,6
46.0,11.0,56460.0,5,Commercial,24120.0,Pickup,no,3,7.0,Highly Urban/ Urban,7
53.0,10.0,37172.0,5,Commercial,20960.0,Minivan,no,0,1.0,Highly Urban/ Urban,5
44.0,12.0,86624.0,35,Private,18560.0,Sports Car,no,7,14.0,Highly Urban/ Urban,6
59.0,9.0,98537.0,5,Private,17780.0,Van,no,0,17.0,Highly Urban/ Urban,7
33.0,12.0,22962.0,27,Commercial,25380.0,Panel Truck,yes,0,5.0,Highly Urban/ Urban,5
46.0,13.0,63903.0,30,Commercial,20950.0,Van,no,0,1.0,Highly Rural/ Rural,5
29.0,12.0,86159.0,29,Commercial,16250.0,Van,yes,2,8.0,Highly Rural/ Rural,6
45.0,10.0,48344.0,59,Commercial,24350.0,Panel Truck,no,0,1.0,Highly Urban/ Urban,6
55.0,6.0,65629.0,5,Commercial,22750.0,Minivan,no,0,3.0,Highly Urban/ Urban,6
43.0,12.0,116044.0,25,Private,16900.0,SUV,no,0,1.0,Highly Urban/ Urban,6
31.0,14.0,137663.0,46,Private,14300.0,Minivan,no,1,11.0,Highly Urban/ Urban,5
46.0,0.0,0.0,5,Private,13420.0,SUV,no,2,12.0,Highly Urban/ Urban,4
42.0,15.0,9950.0,37,Private,18800.0,Sports Car,no,7,1.0,Highly Urban/ Urban,7
44.0,0.0,0.0,25,Private,15070.0,Minivan,yes,2,9.0,Highly Rural/ Rural,5
47.0,10.0,29630.0,27,Commercial,20780.0,Van,yes,2,6.0,Highly Rural/ Rural,6
42.0,13.0,118052.0,30,Private,28930.0,Sports Car,no,0,14.0,Highly Urban/ Urban,6
48.0,12.0,113910.0,8,Private,17690.0,Minivan,no,2,15.0,Highly Urban/ Urban,5
46.0,15.0,0.0,21,Private,6100.0,Pickup,no,2,1.0,Highly Urban/ Urban,4
31.0,0.0,0.0,66,Private,7860.0,SUV,no,2,15.0,Highly Rural/ Rural,3
36.0,12.0,61320.0,34,Private,11580.0,SUV,no,5,12.0,Highly Urban/ Urban,5
53.0,11.0,48421.0,36,Private,25290.0,Minivan,yes,0,1.0,Highly Rural/ Rural,5
35.0,5.0,18004.0,36,Private,15290.0,Minivan,yes,0,1.0,Highly Urban/ Urban,6
49.0,10.0,57714.0,5,Commercial,21450.0,Van,yes,5,1.0,Highly Urban/ Urban,7
58.0,8.0,38462.0,56,Commercial,11150.0,Minivan,yes,2,5.0,Highly Urban/ Urban,7
47.0,12.0,25620.0,64,Private,8760.0,Minivan,yes,0,10.0,Highly Rural/ Rural,4
38.0,14.0,40248.0,27,Commercial,11520.0,Minivan,yes,1,9.0,Highly Urban/ Urban,6
33.0,0.0,0.0,5,Commercial,8700.0,Pickup,no,0,1.0,Highly Urban/ Urban,4
25.0,11.0,3355.0,27,Commercial,10060.0,Pickup,yes,0,5.0,Highly Urban/ Urban,6
45.0,15.0,35441.0,39,Private,6000.0,SUV,no,6,15.0,Highly Urban/ Urban,5
60.0,12.0,32603.0,38,Private,12840.0,Minivan,no,0,15.0,Highly Urban/ Urban,5
59.0,14.0,110323.0,10,Commercial,40760.0,Panel Truck,yes,4,13.0,Highly Urban/ Urban,8
48.0,10.0,49602.0,10,Commercial,17030.0,Van,yes,0,1.0,Highly Rural/ Rural,5
44.0,14.0,16800.0,47,Private,7580.0,SUV,no,0,5.0,Highly Urban/ Urban,5
55.0,10.0,20046.0,26,Private,39580.0,Minivan,no,0,20.0,Highly Urban/ Urban,7
46.0,6.0,182650.0,59,Commercial,34540.0,Panel Truck,yes,0,13.0,Highly Urban/ Urban,8
40.0,12.0,44029.0,5,Private,9900.0,SUV,no,0,6.0,Highly Urban/ Urban,5
52.0,10.0,61988.0,24,Private,12900.0,SUV,no,0,23.0,Highly Urban/ Urban,7
54.0,9.0,76799.0,45,Private,20410.0,SUV,no,0,1.0,Highly Urban/ Urban,6
54.0,12.0,52088.0,36,Commercial,10470.0,Pickup,yes,0,1.0,Highly Urban/ Urban,7
41.0,8.0,67014.0,39,Private,24050.0,Minivan,yes,2,5.0,Highly Urban/ Urban,6
46.0,13.0,43220.0,28,Private,6100.0,SUV,no,4,12.0,Highly Urban/ Urban,4
56.0,14.0,69098.0,21,Private,11800.0,SUV,no,0,11.0,Highly Urban/ Urban,5
44.0,11.0,89782.0,45,Private,10260.0,SUV,no,0,12.0,Highly Urban/ Urban,5
36.0,13.0,76845.0,34,Private,17420.0,Minivan,no,0,11.0,Highly Rural/ Rural,3
54.0,6.0,55977.0,45,Commercial,9790.0,Pickup,yes,4,8.0,Highly Urban/ Urban,8
56.0,12.0,1336.0,18,Private,16140.0,Minivan,yes,2,12.0,Highly Urban/ Urban,5
50.0,12.0,78100.0,28,Private,13380.0,Minivan,yes,0,15.0,Highly Urban/ Urban,5
47.0,12.0,0.0,40,Commercial,21360.0,Van,no,2,20.0,Highly Urban/ Urban,7
40.0,15.0,40015.0,15,Commercial,25120.0,Panel Truck,no,2,1.0,Highly Urban/ Urban,5
53.0,14.0,62405.0,39,Private,11400.0,Pickup,yes,0,6.0,Highly Urban/ Urban,7
48.0,6.0,105356.0,55,Commercial,16840.0,Van,yes,5,8.0,Highly Urban/ Urban,9
45.0,11.0,86810.0,44,Private,17670.0,SUV,no,1,8.0,Highly Urban/ Urban,7
48.0,9.0,53412.0,37,Commercial,11640.0,Pickup,no,0,1.0,Highly Rural/ Rural,6
41.0,13.0,7594.0,57,Private,5600.0,Sports Car,no,0,1.0,Highly Rural/ Rural,5
34.0,12.0,30432.0,40,Commercial,16420.0,Van,yes,4,1.0,Highly Urban/ Urban,6
44.0,0.0,0.0,65,Private,5900.0,SUV,no,7,7.0,Highly Urban/ Urban,7
43.0,0.0,0.0,20,Private,1620.0,SUV,no,1,6.0,Highly Rural/ Rural,5
44.0,12.0,81966.0,23,Commercial,19600.0,Minivan,no,6,8.0,Highly Urban/ Urban,7
40.0,12.0,0.0,47,Private,14810.0,Minivan,no,0,6.0,Highly Urban/ Urban,5
48.0,0.0,0.0,20,Private,8470.0,Sports Car,no,0,22.0,Highly Urban/ Urban,6
36.0,13.0,40834.0,48,Private,10080.0,Sports Car,no,0,1.0,Highly Rural/ Rural,5
40.0,14.0,79282.0,27,Private,21350.0,SUV,no,0,1.0,Highly Urban/ Urban,5
46.0,12.0,38392.0,52,Private,9940.0,Pickup,yes,2,1.0,Highly Urban/ Urban,5
39.0,11.0,23919.0,29,Private,5400.0,Sports Car,no,4,6.0,Highly Urban/ Urban,6
39.0,13.0,79484.0,19,Commercial,5400.0,SUV,no,2,4.0,Highly Rural/ Rural,4
44.0,12.0,0.0,39,Private,12180.0,Pickup,yes,2,1.0,Highly Rural/ Rural,5
48.0,15.0,77039.0,25,Private,9200.0,SUV,no,0,13.0,Highly Urban/ Urban,4
61.0,0.0,0.0,62,Private,16430.0,SUV,no,6,7.0,Highly Rural/ Rural,7
44.0,0.0,0.0,21,Private,16560.0,Minivan,no,2,12.0,Highly Urban/ Urban,4
61.0,13.0,41349.0,56,Commercial,14460.0,Sports Car,no,0,3.0,Highly Rural/ Rural,6
52.0,14.0,40556.0,30,Commercial,11860.0,Pickup,yes,2,9.0,Highly Rural/ Rural,6
49.0,13.0,56868.0,5,Private,13950.0,Minivan,yes,0,11.0,Highly Urban/ Urban,5
56.0,9.0,132115.0,16,Commercial,26770.0,Panel Truck,no,2,14.0,Highly Urban/ Urban,7
44.0,13.0,111701.0,32,Private,16370.0,Sports Car,no,1,7.0,Highly Urban/ Urban,7
50.0,9.0,71544.0,36,Commercial,29900.0,Panel Truck,yes,0,9.0,Highly Urban/ Urban,8
62.0,14.0,96415.0,5,Private,7700.0,Minivan,yes,1,19.0,Highly Urban/ Urban,7
39.0,12.0,71304.0,43,Commercial,7210.0,SUV,no,2,9.0,Highly Urban/ Urban,6
48.0,15.0,185747.0,12,Private,40260.0,Van,no,0,20.0,Highly Urban/ Urban,7
56.0,10.0,188809.0,25,Private,35810.0,Minivan,yes,1,21.0,Highly Urban/ Urban,9
61.0,11.0,80153.0,32,Private,16370.0,Sports Car,no,0,15.0,Highly Urban/ Urban,6
42.0,15.0,151826.0,55,Commercial,20880.0,Pickup,no,4,1.0,Highly Urban/ Urban,7
47.0,11.0,54467.0,38,Commercial,11650.0,Sports Car,no,2,10.0,Highly Urban/ Urban,6
47.0,11.0,113496.0,38,Private,12850.0,Minivan,yes,1,1.0,Highly Urban/ Urban,6
55.0,11.0,54276.0,28,Commercial,23470.0,Panel Truck,yes,3,11.0,Highly Urban/ Urban,6
44.0,12.0,29914.0,41,Commercial,5900.0,Sports Car,no,1,1.0,Highly Rural/ Rural,5
50.0,13.0,0.0,46,Private,18460.0,Minivan,yes,0,6.0,Highly Urban/ Urban,6
44.0,14.0,0.0,5,Commercial,21790.0,Minivan,no,1,1.0,Highly Urban/ Urban,5
38.0,9.0,12216.0,53,Commercial,5200.0,Sports Car,no,2,1.0,Highly Urban/ Urban,6
42.0,13.0,86216.0,46,Commercial,4970.0,Pickup,yes,5,1.0,Highly Rural/ Rural,6
57.0,14.0,135361.0,41,Private,15040.0,Minivan,no,1,10.0,Highly Rural/ Rural,5
39.0,8.0,69514.0,20,Private,8450.0,Pickup,yes,1,11.0,Highly Urban/ Urban,5
42.0,9.0,34560.0,36,Private,21040.0,Minivan,yes,2,7.0,Highly Urban/ Urban,7
40.0,7.0,82565.0,14,Commercial,26440.0,Panel Truck,yes,0,18.0,Highly Urban/ Urban,8
19.0,5.0,3871.0,49,Private,3790.0,SUV,no,8,5.0,Highly Urban/ Urban,7
49.0,8.0,3044.0,65,Private,1800.0,Sports Car,no,4,1.0,Highly Urban/ Urban,6
48.0,12.0,47748.0,45,Private,11070.0,SUV,no,0,1.0,Highly Urban/ Urban,5
38.0,12.0,107958.0,11,Private,24270.0,SUV,no,1,11.0,Highly Urban/ Urban,5
39.0,12.0,52052.0,42,Private,12690.0,SUV,no,1,12.0,Highly Urban/ Urban,5
46.0,3.0,116668.0,30,Private,31180.0,Pickup,no,1,12.0,Highly Urban/ Urban,7
36.0,12.0,30884.0,23,Private,11090.0,Sports Car,no,3,1.0,Highly Rural/ Rural,4
40.0,14.0,2292.0,105,Private,5730.0,SUV,no,0,6.0,Highly Rural/ Rural,5
33.0,11.0,56405.0,32,Private,29200.0,Pickup,no,2,5.0,Highly Urban/ Urban,5
41.0,14.0,57073.0,38,Private,18260.0,Sports Car,no,1,1.0,Highly Urban/ Urban,6
52.0,13.0,0.0,28,Private,10430.0,Pickup,yes,0,1.0,Highly Rural/ Rural,5
21.0,6.0,5411.0,23,Private,15130.0,Minivan,no,6,1.0,Highly Rural/ Rural,5
39.0,13.0,0.0,43,Commercial,10760.0,Pickup,no,5,1.0,Highly Urban/ Urban,6
39.0,12.0,97598.0,5,Private,36610.0,Van,no,0,13.0,Highly Urban/ Urban,4
29.0,14.0,51724.0,45,Commercial,10330.0,Pickup,no,2,1.0,Highly Urban/ Urban,6
44.0,15.0,0.0,5,Commercial,17730.0,Van,no,0,6.0,Highly Urban/ Urban,6
41.0,12.0,29829.0,42,Private,16860.0,SUV,no,0,5.0,Highly Rural/ Rural,5
49.0,9.0,82536.0,30,Private,7350.0,Sports Car,no,2,7.0,Highly Urban/ Urban,7
46.0,7.0,8588.0,58,Private,19600.0,Minivan,yes,1,10.0,Highly Rural/ Rural,5
28.0,6.0,11100.0,52,Commercial,8820.0,Pickup,no,4,1.0,Highly Rural/ Rural,5
43.0,12.0,50755.0,24,Commercial,30380.0,Panel Truck,yes,2,6.0,Highly Rural/ Rural,7
57.0,9.0,97059.0,30,Private,15050.0,SUV,no,0,1.0,Highly Rural/ Rural,6
46.0,13.0,61674.0,16,Private,12270.0,Minivan,yes,0,10.0,Highly Urban/ Urban,5
50.0,10.0,0.0,38,Private,3630.0,Minivan,no,6,1.0,Highly Urban/ Urban,5
40.0,0.0,0.0,32,Private,2750.0,SUV,no,1,10.0,Highly Urban/ Urban,3
33.0,13.0,49121.0,31,Commercial,12170.0,Pickup,no,7,8.0,Highly Rural/ Rural,6
53.0,10.0,39923.0,44,Commercial,1500.0,Sports Car,no,3,1.0,Highly Urban/ Urban,6
35.0,12.0,43492.0,37,Private,18780.0,Van,no,4,1.0,Highly Rural/ Rural,4
54.0,15.0,80297.0,29,Commercial,24160.0,Panel Truck,yes,2,13.0,Highly Urban/ Urban,6
48.0,12.0,55378.0,44,Commercial,14610.0,Minivan,yes,0,9.0,Highly Rural/ Rural,7
48.0,0.0,0.0,24,Private,1500.0,Sports Car,no,9,8.0,Highly Urban/ Urban,7
45.0,17.0,0.0,32,Private,6530.0,SUV,no,0,1.0,Highly Urban/ Urban,4
39.0,10.0,116247.0,25,Commercial,21380.0,Van,no,0,8.0,Highly Urban/ Urban,7
37.0,14.0,0.0,25,Private,7590.0,SUV,no,4,1.0,Highly Urban/ Urban,4
32.0,13.0,75512.0,8,Private,20760.0,SUV,no,2,6.0,Highly Urban/ Urban,6
50.0,5.0,45070.0,34,Private,22240.0,Pickup,no,1,1.0,Highly Urban/ Urban,6
52.0,14.0,31519.0,33,Private,20740.0,Minivan,yes,0,12.0,Highly Urban/ Urban,4
50.0,12.0,238724.0,37,Private,30370.0,Minivan,no,0,15.0,Highly Urban/ Urban,6
41.0,13.0,39055.0,81,Commercial,26020.0,Panel Truck,no,5,5.0,Highly Urban/ Urban,7
36.0,14.0,27012.0,30,Private,12410.0,SUV,no,0,9.0,Highly Rural/ Rural,5
35.0,12.0,67075.0,7,Commercial,28680.0,Panel Truck,no,0,16.0,Highly Urban/ Urban,7
53.0,12.0,41359.0,31,Commercial,16850.0,Van,yes,4,1.0,Highly Urban/ Urban,6
37.0,12.0,18555.0,36,Private,45730.0,Minivan,no,3,7.0,Highly Urban/ Urban,6
54.0,14.0,164420.0,48,Private,1500.0,SUV,no,2,21.0,Highly Urban/ Urban,7
56.0,12.0,137181.0,47,Private,40260.0,SUV,no,1,7.0,Highly Rural/ Rural,8
46.0,7.0,85559.0,18,Private,15190.0,Minivan,yes,2,9.0,Highly Rural/ Rural,6
53.0,12.0,45432.0,27,Private,14560.0,Minivan,no,4,16.0,Highly Urban/ Urban,6
50.0,8.0,0.0,47,Private,17970.0,Van,yes,0,7.0,Highly Rural/ Rural,6
51.0,16.0,133469.0,23,Private,19950.0,Van,yes,1,13.0,Highly Urban/ Urban,5
50.0,13.0,109950.0,45,Private,17500.0,SUV,no,0,15.0,Highly Urban/ Urban,6
51.0,13.0,72334.0,36,Commercial,11290.0,SUV,no,4,1.0,Highly Urban/ Urban,7
47.0,11.0,32916.0,34,Private,5640.0,Pickup,yes,0,1.0,Highly Rural/ Rural,4
38.0,0.0,0.0,51,Private,22740.0,SUV,no,0,9.0,Highly Urban/ Urban,6
36.0,12.0,45590.0,9,Private,16650.0,SUV,no,0,5.0,Highly Urban/ Urban,4
55.0,13.0,0.0,33,Commercial,11180.0,Pickup,yes,6,3.0,Highly Urban/ Urban,6
51.0,9.0,94561.0,24,Private,21710.0,Van,yes,4,17.0,Highly Urban/ Urban,8
55.0,14.0,37930.0,51,Private,10790.0,Pickup,no,0,10.0,Highly Urban/ Urban,5
50.0,0.0,0.0,66,Private,1500.0,Minivan,yes,0,1.0,Highly Rural/ Rural,4
39.0,12.0,52052.0,31,Private,21980.0,SUV,no,2,1.0,Highly Urban/ Urban,5
31.0,12.0,22654.0,38,Private,13330.0,SUV,no,2,6.0,Highly Urban/ Urban,6
45.0,0.0,0.0,44,Private,1500.0,Sports Car,no,1,7.0,Highly Urban/ Urban,6
45.0,12.0,152563.0,43,Private,19700.0,Minivan,yes,0,7.0,Highly Urban/ Urban,7
46.0,15.0,62565.0,35,Commercial,14450.0,Minivan,yes,0,8.0,Highly Urban/ Urban,7
57.0,15.0,14989.0,43,Private,26140.0,Sports Car,no,0,1.0,Highly Rural/ Rural,6
38.0,11.0,51551.0,19,Private,15380.0,SUV,no,3,1.0,Highly Urban/ Urban,5
43.0,8.0,166192.0,52,Commercial,21110.0,Van,yes,2,1.0,Highly Urban/ Urban,7
48.0,9.0,72838.0,49,Commercial,13580.0,Minivan,no,1,1.0,Highly Rural/ Rural,6
46.0,13.0,5015.0,45,Private,2690.0,Minivan,yes,0,8.0,Highly Urban/ Urban,6
22.0,7.0,12301.0,49,Commercial,8770.0,Sports Car,yes,11,14.0,Highly Urban/ Urban,8
42.0,11.0,36864.0,29,Private,5700.0,SUV,no,0,1.0,Highly Urban/ Urban,4
44.0,9.0,138442.0,31,Private,19740.0,Pickup,no,0,12.0,Highly Urban/ Urban,6
42.0,16.0,39636.0,56,Commercial,26550.0,Pickup,no,2,5.0,Highly Urban/ Urban,6
38.0,12.0,0.0,25,Commercial,10250.0,Pickup,yes,0,1.0,Highly Rural/ Rural,5
55.0,14.0,113534.0,21,Commercial,24640.0,Van,no,0,7.0,Highly Urban/ Urban,7
55.0,10.0,54877.0,37,Commercial,42170.0,Panel Truck,yes,0,8.0,Highly Urban/ Urban,9
45.0,12.0,8467.0,28,Private,6900.0,SUV,no,0,6.0,Highly Urban/ Urban,5
54.0,12.0,246164.0,46,Private,31520.0,Minivan,no,0,15.0,Highly Urban/ Urban,6
56.0,0.0,0.0,5,Private,7100.0,SUV,no,2,7.0,Highly Urban/ Urban,6
35.0,9.0,63364.0,69,Commercial,23330.0,Panel Truck,yes,0,16.0,Highly Urban/ Urban,8
54.0,0.0,0.0,23,Private,6900.0,Sports Car,no,2,13.0,Highly Urban/ Urban,4
38.0,10.0,142002.0,33,Commercial,27750.0,Panel Truck,yes,2,12.0,Highly Urban/ Urban,6
32.0,13.0,72188.0,29,Private,9790.0,SUV,no,1,13.0,Highly Urban/ Urban,4
48.0,3.0,80522.0,16,Private,14350.0,SUV,no,2,1.0,Highly Urban/ Urban,6
66.0,17.0,102485.0,40,Private,17610.0,SUV,yes,1,12.0,Highly Urban/ Urban,7
46.0,7.0,79249.0,24,Commercial,14020.0,Minivan,no,0,12.0,Highly Rural/ Rural,5
31.0,10.0,26606.0,27,Commercial,10890.0,SUV,no,0,9.0,Highly Urban/ Urban,6
45.0,10.0,50352.0,16,Private,11040.0,SUV,no,0,15.0,Highly Urban/ Urban,5
31.0,9.0,73727.0,31,Commercial,19210.0,Van,no,4,7.0,Highly Urban/ Urban,7
32.0,0.0,0.0,22,Private,9050.0,Pickup,no,5,1.0,Highly Urban/ Urban,4
43.0,13.0,42768.0,32,Private,10080.0,Minivan,yes,0,8.0,Highly Urban/ Urban,6
43.0,9.0,0.0,46,Private,12830.0,Minivan,no,1,1.0,Highly Urban/ Urban,5
36.0,9.0,64599.0,16,Private,21490.0,Van,yes,1,1.0,Highly Urban/ Urban,5
46.0,12.0,35852.0,21,Private,13460.0,Minivan,no,0,1.0,Highly Urban/ Urban,4
50.0,14.0,0.0,22,Private,15330.0,Minivan,no,0,5.0,Highly Urban/ Urban,4
67.0,14.0,0.0,66,Private,14080.0,Sports Car,no,3,1.0,Highly Urban/ Urban,7
